gid,event,inning,top_bot,vis_home,site,batteam,pitteam,score_v,score_h,batter,pitcher,lp,bat_f,bathand,pithand,balls,strikes,count,pitches,nump,pa,ab,single,double,triple,hr,sh,sf,hbp,walk,k,xi,roe,fc,othout,noout,oth,bip,bunt,ground,fly,line,iw,gdp,othdp,tp,fle,wp,pb,bk,oa,di,sb2,sb3,sbh,cs2,cs3,csh,pko1,pko2,pko3,k_safe,e1,e2,e3,e4,e5,e6,e7,e8,e9,outs_pre,outs_post,br1_pre,br2_pre,br3_pre,br1_post,br2_post,br3_post,lob_id1,lob_id2,lob_id3,pr1_pre,pr2_pre,pr3_pre,pr1_post,pr2_post,pr3_post,run_b,run1,run2,run3,prun_b,prun1,prun2,prun3,ur_b,ur1,ur2,ur3,rbi_b,rbi1,rbi2,rbi3,runs,rbi,er,tur,l1,l2,l3,l4,l5,l6,l7,l8,l9,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,f2,f3,f4,f5,f6,f7,f8,f9,po0,po1,po2,po3,po4,po5,po6,po7,po8,po9,a1,a2,a3,a4,a5,a6,a7,a8,a9,fseq,batout1,batout2,batout3,brout_b,brout1,brout2,brout3,firstf,loc,hittype,dpopp,pivot,pn,umphome,ump1b,ump2b,ump3b,umplf,umprf,date,gametype,pbp,home_team_league,visiting_team_league
CLE202304090,SB2,10,1,1,CLE08,CLE,SEA,3,3,rosaa003,topaj001,2,6,R,R,1,2,12,CFBF>B,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,kwans001,,stram002,,kwans001,stram002,,,,topaj001,,topaj001,,topaj001,topaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,82,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,K,10,1,1,CLE08,CLE,SEA,3,3,rosaa003,topaj001,2,6,R,R,2,2,22,CFBF>B.C,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,kwans001,stram002,,kwans001,stram002,,,,,topaj001,topaj001,,topaj001,topaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,83,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,IW,10,1,1,CLE08,CLE,SEA,3,3,ramij003,topaj001,3,5,B,R,3,0,30,VVVV,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,kwans001,stram002,ramij003,kwans001,stram002,,,,,topaj001,topaj001,topaj001,topaj001,topaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,84,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,8/L78,10,1,1,CLE08,CLE,SEA,3,3,naylj001,topaj001,4,10,L,R,2,2,22,SBBFFX,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,ramij003,kwans001,stram002,,,,stram002,kwans001,ramij003,topaj001,topaj001,topaj001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,78+,L,0,0,85,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,K,11,0,0,CLE08,SEA,CLE,3,3,hernt002,deloe001,5,9,R,R,2,2,22,..BFCBS,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ralec001,,,ralec001,,,,,,deloe001,,,deloe001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,topaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,86,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,D9/F89XD+.2-H(UR),11,0,0,CLE08,SEA,CLE,3,3,kelej001,deloe001,6,7,L,R,3,2,32,SCFB*BBFX,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,ralec001,,,kelej001,,,,,,deloe001,,,deloe001,,,,ralec001,,,,deloe001,,0,0,1,0,0,0,1,0,1,1,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,topaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,89XD+,F,0,0,87,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,NP,11,0,0,CLE08,SEA,CLE,4,3,topaj001,deloe001,7,1,R,R,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,kelej001,,,kelej001,,,,,,deloe001,,,deloe001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,topaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,88,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,W+WP.2-3,11,0,0,CLE08,SEA,CLE,4,3,haggs001,deloe001,7,11,B,R,3,2,32,.BBBCFB,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,kelej001,,haggs001,,kelej001,,,,,deloe001,,deloe001,,deloe001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,haggs001,wongk001,crawj002,8,3,5,2,9,7,11,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,89,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,8/SF/F8XD.3-H,11,0,0,CLE08,SEA,CLE,4,3,wongk001,deloe001,8,4,L,R,0,1,1,FX,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,haggs001,,kelej001,haggs001,,,,,,deloe001,,deloe001,deloe001,,,,,,kelej001,,,,deloe001,0,0,0,0,0,0,0,1,1,1,1,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,haggs001,wongk001,crawj002,8,3,5,2,9,7,11,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8XD+,F,0,0,90,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,SB2,11,0,0,CLE08,SEA,CLE,5,3,crawj002,deloe001,9,6,L,R,1,0,10,B>B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,haggs001,,,,haggs001,,,,,deloe001,,,,deloe001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,haggs001,wongk001,crawj002,8,3,5,2,9,7,11,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,91,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,W,11,0,0,CLE08,SEA,CLE,5,3,crawj002,deloe001,9,6,L,R,3,0,30,B>B.BB,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,haggs001,,crawj002,haggs001,,,,,,deloe001,,deloe001,deloe001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,haggs001,wongk001,crawj002,8,3,5,2,9,7,11,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,92,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,K,11,0,0,CLE08,SEA,CLE,5,3,rodrj007,sandn001,1,8,R,R,1,2,12,.CCBS,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,crawj002,haggs001,,,,,haggs001,crawj002,,deloe001,deloe001,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,haggs001,wongk001,crawj002,8,3,5,2,9,7,11,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,93,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,D7/L7.2-H(UR),11,1,1,CLE08,CLE,SEA,5,3,gimea001,bukaj001,5,4,L,R,1,0,10,..BX,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,naylj001,,,gimea001,,,,,,bukaj001,,,bukaj001,,,,naylj001,,,,bukaj001,,0,0,1,0,0,0,1,0,1,1,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,7+,L,0,0,94,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,63/G6M.2-3,11,1,1,CLE08,CLE,SEA,5,4,bellj005,bukaj001,6,3,B,R,0,0,0,X,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,gimea001,,,,gimea001,,,,,bukaj001,,,,bukaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,6,0,0,0,0,0,0,6,6M+,G,0,0,95,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,S9/G4.3-H,11,1,1,CLE08,CLE,SEA,5,4,brenw002,bukaj001,7,9,L,R,0,2,2,SFX,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,gimea001,brenw002,,,,,,,,bukaj001,bukaj001,,,,,,gimea001,,,,bukaj001,0,0,0,0,0,0,0,1,1,1,1,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,4+,G,0,0,96,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,1/G1S.1-2,11,1,1,CLE08,CLE,SEA,5,5,stram002,bukaj001,8,8,R,R,2,2,22,CFB1BX,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,brenw002,,,,brenw002,,,,,bukaj001,,,,bukaj001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1S+,G,1,1,97,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,WP.2-3,11,1,1,CLE08,CLE,SEA,5,5,vilom001,bukaj001,9,2,L,R,0,1,1,SB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,brenw002,,,,brenw002,,,,,bukaj001,,,,bukaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,98,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,W,11,1,1,CLE08,CLE,SEA,5,5,vilom001,bukaj001,9,2,L,R,3,2,32,SB.BSBFB,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,brenw002,vilom001,,brenw002,,,,,,bukaj001,bukaj001,,bukaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,99,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,IW.1-2,11,1,1,CLE08,CLE,SEA,5,5,kwans001,bukaj001,1,7,L,R,3,0,30,BBBV,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,vilom001,,brenw002,kwans001,vilom001,brenw002,,,,bukaj001,,bukaj001,bukaj001,bukaj001,bukaj001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,100,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,K,11,1,1,CLE08,CLE,SEA,5,5,rosaa003,bukaj001,2,6,R,R,3,2,32,BSSBFB>C,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,kwans001,vilom001,brenw002,,,,brenw002,vilom001,kwans001,bukaj001,bukaj001,bukaj001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,101,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,K,12,0,0,CLE08,SEA,CLE,5,5,frant002,sandn001,2,3,R,R,3,2,32,.CSBBBS,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,rodrj007,,,rodrj007,,,,,,sandn001,,,sandn001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,bukaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,102,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,K,12,0,0,CLE08,SEA,CLE,5,5,suare001,sandn001,3,5,R,R,1,2,12,FBSC,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,rodrj007,,,rodrj007,,,,,,sandn001,,,sandn001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,bukaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,103,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,IW,12,0,0,CLE08,SEA,CLE,5,5,ralec001,sandn001,4,2,B,R,3,1,31,BFBBV,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,rodrj007,,ralec001,rodrj007,,,,,,sandn001,,sandn001,sandn001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,bukaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,104,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,S7/G56.2-H(UR);1-2,12,0,0,CLE08,SEA,CLE,5,5,hernt002,sandn001,5,9,R,R,1,2,12,CBFX,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,ralec001,rodrj007,,hernt002,ralec001,,,,,sandn001,sandn001,,sandn001,sandn001,,,,rodrj007,,,,sandn001,,0,0,1,0,0,0,1,0,1,1,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,bukaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,56+,G,0,0,105,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,PB.2-3;1-2,12,0,0,CLE08,SEA,CLE,6,5,kelej001,herrt002,6,7,L,L,0,0,0,.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,hernt002,ralec001,,,hernt002,ralec001,,,,sandn001,sandn001,,,sandn001,sandn001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,bukaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,106,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,63/G6M,12,0,0,CLE08,SEA,CLE,6,5,kelej001,herrt002,6,7,L,L,2,1,21,.B.BCX,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,hernt002,ralec001,,,,ralec001,hernt002,,,sandn001,sandn001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,rodrj007,frant002,suare001,ralec001,hernt002,kelej001,bukaj001,wongk001,crawj002,8,3,5,2,9,7,1,4,6,vilom001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,6,0,0,0,0,0,0,6,6M+,G,0,0,107,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,IW,12,1,1,CLE08,CLE,SEA,6,5,ramij003,murfp001,3,5,B,R,3,0,30,..VVVV,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rosaa003,,ramij003,rosaa003,,,,,,murfp001,,murfp001,murfp001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,108,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,PO2(E1/TH).2-3;1-2,12,1,1,CLE08,CLE,SEA,6,5,naylj001,murfp001,4,10,L,R,1,2,12,SBF2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ramij003,rosaa003,,,ramij003,rosaa003,,,,murfp001,murfp001,,,murfp001,murfp001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,109,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
CLE202304090,3/G3.3-H(UR);2-3,12,1,1,CLE08,CLE,SEA,6,5,naylj001,murfp001,4,10,L,R,1,2,12,SBF2.X,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ramij003,rosaa003,,,ramij003,,,,,murfp001,murfp001,,,murfp001,,,,rosaa003,,,,murfp001,0,0,0,1,0,0,0,1,1,1,0,0,kwans001,rosaa003,ramij003,naylj001,gimea001,bellj005,brenw002,stram002,vilom001,7,6,5,10,4,3,9,8,2,ralec001,frant002,wongk001,suare001,crawj002,kelej001,rodrj007,hernt002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3+,G,0,0,110,reybd901,libkj901,tomln901,hoyej901,,,20230409,regular,full,AL,AL
