gid,event,inning,top_bot,vis_home,site,batteam,pitteam,score_v,score_h,batter,pitcher,lp,bat_f,bathand,pithand,balls,strikes,count,pitches,nump,pa,ab,single,double,triple,hr,sh,sf,hbp,walk,k,xi,roe,fc,othout,noout,oth,bip,bunt,ground,fly,line,iw,gdp,othdp,tp,fle,wp,pb,bk,oa,di,sb2,sb3,sbh,cs2,cs3,csh,pko1,pko2,pko3,k_safe,e1,e2,e3,e4,e5,e6,e7,e8,e9,outs_pre,outs_post,br1_pre,br2_pre,br3_pre,br1_post,br2_post,br3_post,lob_id1,lob_id2,lob_id3,pr1_pre,pr2_pre,pr3_pre,pr1_post,pr2_post,pr3_post,run_b,run1,run2,run3,prun_b,prun1,prun2,prun3,ur_b,ur1,ur2,ur3,rbi_b,rbi1,rbi2,rbi3,runs,rbi,er,tur,l1,l2,l3,l4,l5,l6,l7,l8,l9,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,f2,f3,f4,f5,f6,f7,f8,f9,po0,po1,po2,po3,po4,po5,po6,po7,po8,po9,a1,a2,a3,a4,a5,a6,a7,a8,a9,fseq,batout1,batout2,batout3,brout_b,brout1,brout2,brout3,firstf,loc,hittype,dpopp,pivot,pn,umphome,ump1b,ump2b,ump3b,umplf,umprf,date,gametype,pbp,home_team_league,visiting_team_league
BLF191504100,K,8,1,1,BAL10,BLF,NEW,6,5,doolm101,falkc101,7,6,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,meyeb103,knabo101,duncv101,zinng101,swach101,walsj101,doolm101,owenf101,smitf106,9,4,8,7,3,5,6,2,1,huhne101,schag101,lapof101,mckeb101,esmoj101,schea102,rouse101,whitg103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,76,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,K,9,0,0,BAL10,NEW,BLF,6,5,whitg103,smitf106,1,9,B,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,whitg103,mckeb101,rouse101,lapof101,schag101,esmoj101,schea102,huhne101,falkc101,9,5,8,4,3,6,7,2,1,owenf101,swach101,knabo101,walsj101,doolm101,zinng101,duncv101,meyeb103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,77,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,S4/BG,9,0,0,BAL10,NEW,BLF,6,5,mckeb101,smitf106,2,5,B,R,,,??,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,mckeb101,,,,,,,,,smitf106,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,whitg103,mckeb101,rouse101,lapof101,schag101,esmoj101,schea102,huhne101,falkc101,9,5,8,4,3,6,7,2,1,owenf101,swach101,knabo101,walsj101,doolm101,zinng101,duncv101,meyeb103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,,BG,0,0,78,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,43.1-2,9,0,0,BAL10,NEW,BLF,6,5,rouse101,smitf106,3,8,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,mckeb101,,,,mckeb101,,,,,smitf106,,,,smitf106,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,whitg103,mckeb101,rouse101,lapof101,schag101,esmoj101,schea102,huhne101,falkc101,9,5,8,4,3,6,7,2,1,owenf101,swach101,knabo101,walsj101,doolm101,zinng101,duncv101,meyeb103,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,79,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,D7.2-H,9,0,0,BAL10,NEW,BLF,6,5,lapof101,smitf106,4,4,R,R,,,??,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,mckeb101,,,lapof101,,,,,,smitf106,,,smitf106,,,,mckeb101,,,,smitf106,,0,0,0,0,0,0,1,0,1,1,1,0,whitg103,mckeb101,rouse101,lapof101,schag101,esmoj101,schea102,huhne101,falkc101,9,5,8,4,3,6,7,2,1,owenf101,swach101,knabo101,walsj101,doolm101,zinng101,duncv101,meyeb103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,7+,,0,0,80,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,53,9,0,0,BAL10,NEW,BLF,7,5,schag101,smitf106,5,3,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,lapof101,,,,,lapof101,,,,smitf106,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,whitg103,mckeb101,rouse101,lapof101,schag101,esmoj101,schea102,huhne101,falkc101,9,5,8,4,3,6,7,2,1,owenf101,swach101,knabo101,walsj101,doolm101,zinng101,duncv101,meyeb103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,3+,G,0,0,81,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,6/F,9,1,1,BAL10,BLF,NEW,7,5,owenf101,falkc101,8,2,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,meyeb103,knabo101,duncv101,zinng101,swach101,walsj101,doolm101,owenf101,smitf106,9,4,8,7,3,5,6,2,1,huhne101,schag101,lapof101,mckeb101,esmoj101,schea102,rouse101,whitg103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,,F,0,0,82,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,NP,9,1,1,BAL10,BLF,NEW,7,5,smitf106,falkc101,9,1,R,R,,,??,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,meyeb103,knabo101,duncv101,zinng101,swach101,walsj101,doolm101,owenf101,smitf106,9,4,8,7,3,5,6,2,1,huhne101,schag101,lapof101,mckeb101,esmoj101,schea102,rouse101,whitg103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,83,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,K,9,1,1,BAL10,BLF,NEW,7,5,kirke101,falkc101,9,11,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,meyeb103,knabo101,duncv101,zinng101,swach101,walsj101,doolm101,owenf101,kirke101,9,4,8,7,3,5,6,2,11,huhne101,schag101,lapof101,mckeb101,esmoj101,schea102,rouse101,whitg103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,84,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,W,9,1,1,BAL10,BLF,NEW,7,5,meyeb103,falkc101,1,9,R,R,,,??,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,meyeb103,,,,,,,,,falkc101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,meyeb103,knabo101,duncv101,zinng101,swach101,walsj101,doolm101,owenf101,kirke101,9,4,8,7,3,5,6,2,11,huhne101,schag101,lapof101,mckeb101,esmoj101,schea102,rouse101,whitg103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,85,mccob104,westf901,,,,,19150410,regular,full,FL,FL
BLF191504100,9/F,9,1,1,BAL10,BLF,NEW,7,5,knabo101,falkc101,2,4,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,meyeb103,,,,,,meyeb103,,,falkc101,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,meyeb103,knabo101,duncv101,zinng101,swach101,walsj101,doolm101,owenf101,kirke101,9,4,8,7,3,5,6,2,11,huhne101,schag101,lapof101,mckeb101,esmoj101,schea102,rouse101,whitg103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,,F,0,0,86,mccob104,westf901,,,,,19150410,regular,full,FL,FL
CHF191504100,W,1,0,0,CHI11,SLF,CHF,0,0,tobij101,hendc101,1,9,L,R,,,??,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,tobij101,,,,,,,,,hendc101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,1,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,23.1-2,1,0,0,CHI11,SLF,CHF,0,0,brida101,hendc101,2,4,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tobij101,,,,tobij101,,,,,hendc101,,,,hendc101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,2,23+,G,0,0,2,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,3/FL,1,0,0,CHI11,SLF,CHF,0,0,drakd101,hendc101,3,8,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,tobij101,,,tobij101,,,,,,hendc101,,,hendc101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,,F,0,0,3,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,1,0,0,CHI11,SLF,CHF,0,0,bortb101,hendc101,4,3,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,tobij101,,,,,tobij101,,,,hendc101,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,4,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,1,1,1,CHI11,CHF,SLF,0,0,wicka101,plane101,1,9,L,L,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,5,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,3/FL,1,1,1,CHI11,CHF,SLF,0,0,mannl101,plane101,2,7,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,,F,0,0,6,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,1,1,1,CHI11,CHF,SLF,0,0,zwild101,plane101,3,8,L,L,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,7,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,7/F,2,0,0,CHI11,SLF,CHF,0,0,millw104,hendc101,5,7,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,,F,0,0,8,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,13,2,0,0,CHI11,SLF,CHF,0,0,hartg102,hendc101,6,2,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,13+,G,0,0,9,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K/C,2,0,0,CHI11,SLF,CHF,0,0,dealc102,hendc101,7,5,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,10,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,W,2,1,1,CHI11,CHF,SLF,0,0,wilsa102,plane101,4,2,R,L,,,??,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,wilsa102,,,,,,,,,plane101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,11,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43.1-2,2,1,1,CHI11,CHF,SLF,0,0,zeidr101,plane101,5,5,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wilsa102,,,,wilsa102,,,,,plane101,,,,plane101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,12,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,2,1,1,CHI11,CHF,SLF,0,0,beckf101,plane101,6,3,L,L,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,wilsa102,,,wilsa102,,,,,,plane101,,,plane101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,13,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,2,1,1,CHI11,CHF,SLF,0,0,smitj107,plane101,7,6,B,L,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,wilsa102,,,,,wilsa102,,,,plane101,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,14,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,S8,3,0,0,CHI11,SLF,CHF,0,0,johne102,hendc101,8,6,L,R,,,??,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,johne102,,,,,,,,,hendc101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,8+,,0,0,15,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,7/F,3,0,0,CHI11,SLF,CHF,0,0,plane101,hendc101,9,1,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,johne102,,,johne102,,,,,,hendc101,,,hendc101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,,F,0,0,16,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,13.1-2,3,0,0,CHI11,SLF,CHF,0,0,tobij101,hendc101,1,9,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,johne102,,,,johne102,,,,,hendc101,,,,hendc101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,13+,G,0,0,17,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,W,3,0,0,CHI11,SLF,CHF,0,0,brida101,hendc101,2,4,L,R,,,??,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,johne102,,brida101,johne102,,,,,,hendc101,,hendc101,hendc101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,18,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,W.2-3;1-2,3,0,0,CHI11,SLF,CHF,0,0,drakd101,hendc101,3,8,R,R,,,??,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,brida101,johne102,,drakd101,brida101,johne102,,,,hendc101,hendc101,,hendc101,hendc101,hendc101,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,19,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,8/L8D,3,0,0,CHI11,SLF,CHF,0,0,bortb101,hendc101,4,3,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,drakd101,brida101,johne102,,,,johne102,brida101,drakd101,hendc101,hendc101,hendc101,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8D+,L,0,0,20,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,3/G,3,1,1,CHI11,CHF,SLF,0,0,farrj104,plane101,8,4,B,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,,G,0,0,21,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
